model_seed,batch_id,record_type,sweep_index,layer_index,vjp_call_count
5,0,state_update,12,5,1
5,0,state_update,12,4,1
5,0,state_update,12,3,1
5,0,state_update,12,2,1
5,0,state_update,12,1,1
5,0,state_update,13,5,1
5,0,state_update,13,4,1
5,0,state_update,13,3,1
5,0,state_update,13,2,1
5,0,state_update,13,1,1
5,0,state_update,14,5,1
5,0,state_update,14,4,1
5,0,state_update,14,3,1
5,0,state_update,14,2,1
5,0,state_update,14,1,1
5,0,state_update,15,5,1
5,0,state_update,15,4,1
5,0,state_update,15,3,1
5,0,state_update,15,2,1
5,0,state_update,15,1,1
5,0,state_update,16,5,1
5,0,state_update,16,4,1
5,0,state_update,16,3,1
5,0,state_update,16,2,1
5,0,state_update,16,1,1
5,0,state_update,17,5,1
5,0,state_update,17,4,1
5,0,state_update,17,3,1
5,0,state_update,17,2,1
5,0,state_update,17,1,1
5,0,state_update,18,5,1
5,0,state_update,18,4,1
5,0,state_update,18,3,1
5,0,state_update,18,2,1
5,0,state_update,18,1,1
5,0,state_update,19,5,1
5,0,state_update,19,4,1
5,0,state_update,19,3,1
5,0,state_update,19,2,1
5,0,state_update,19,1,1
5,1,state_update,0,5,1
5,1,state_update,0,4,1
5,1,state_update,0,3,1
5,1,state_update,0,2,1
5,1,state_update,0,1,1
5,1,state_update,1,5,1
5,1,state_update,1,4,1
5,1,state_update,1,3,1
5,1,state_update,1,2,1
5,1,state_update,1,1,1
5,1,state_update,2,5,1
5,1,state_update,2,4,1
5,1,state_update,2,3,1
5,1,state_update,2,2,1
5,1,state_update,2,1,1
5,1,state_update,3,5,1
5,1,state_update,3,4,1
5,1,state_update,3,3,1
5,1,state_update,3,2,1
5,1,state_update,3,1,1
5,1,state_update,4,5,1
5,1,state_update,4,4,1
5,1,state_update,4,3,1
5,1,state_update,4,2,1
5,1,state_update,4,1,1
5,1,state_update,5,5,1
5,1,state_update,5,4,1
5,1,state_update,5,3,1
5,1,state_update,5,2,1
5,1,state_update,5,1,1
5,1,state_update,6,5,1
5,1,state_update,6,4,1
5,1,state_update,6,3,1
5,1,state_update,6,2,1
5,1,state_update,6,1,1
5,1,state_update,7,5,1
5,1,state_update,7,4,1
5,1,state_update,7,3,1
5,1,state_update,7,2,1
5,1,state_update,7,1,1
5,1,state_update,8,5,1
5,1,state_update,8,4,1
5,1,state_update,8,3,1
5,1,state_update,8,2,1
5,1,state_update,8,1,1
5,1,state_update,9,5,1
5,1,state_update,9,4,1
5,1,state_update,9,3,1
5,1,state_update,9,2,1
5,1,state_update,9,1,1
5,1,state_update,10,5,1
5,1,state_update,10,4,1
5,1,state_update,10,3,1
5,1,state_update,10,2,1
5,1,state_update,10,1,1
5,1,state_update,11,5,1
5,1,state_update,11,4,1
5,1,state_update,11,3,1
5,1,state_update,11,2,1
5,1,state_update,11,1,1
5,1,state_update,12,5,1
5,1,state_update,12,4,1
5,1,state_update,12,3,1
5,1,state_update,12,2,1
5,1,state_update,12,1,1
5,1,state_update,13,5,1
5,1,state_update,13,4,1
5,1,state_update,13,3,1
5,1,state_update,13,2,1
5,1,state_update,13,1,1
5,1,state_update,14,5,1
5,1,state_update,14,4,1
5,1,state_update,14,3,1
5,1,state_update,14,2,1
5,1,state_update,14,1,1
5,1,state_update,15,5,1
5,1,state_update,15,4,1
5,1,state_update,15,3,1
5,1,state_update,15,2,1
5,1,state_update,15,1,1
5,1,state_update,16,5,1
5,1,state_update,16,4,1
5,1,state_update,16,3,1
5,1,state_update,16,2,1
5,1,state_update,16,1,1
5,1,state_update,17,5,1
5,1,state_update,17,4,1
5,1,state_update,17,3,1
5,1,state_update,17,2,1
5,1,state_update,17,1,1
5,1,state_update,18,5,1
5,1,state_update,18,4,1
5,1,state_update,18,3,1
5,1,state_update,18,2,1
5,1,state_update,18,1,1
5,1,state_update,19,5,1
5,1,state_update,19,4,1
5,1,state_update,19,3,1
5,1,state_update,19,2,1
5,1,state_update,19,1,1
5,2,state_update,0,5,1
5,2,state_update,0,4,1
5,2,state_update,0,3,1
5,2,state_update,0,2,1
5,2,state_update,0,1,1
5,2,state_update,1,5,1
5,2,state_update,1,4,1
5,2,state_update,1,3,1
5,2,state_update,1,2,1
5,2,state_update,1,1,1
5,2,state_update,2,5,1
5,2,state_update,2,4,1
5,2,state_update,2,3,1
5,2,state_update,2,2,1
5,2,state_update,2,1,1
5,2,state_update,3,5,1
5,2,state_update,3,4,1
5,2,state_update,3,3,1
5,2,state_update,3,2,1
5,2,state_update,3,1,1
5,2,state_update,4,5,1
5,2,state_update,4,4,1
5,2,state_update,4,3,1
5,2,state_update,4,2,1
5,2,state_update,4,1,1
5,2,state_update,5,5,1
5,2,state_update,5,4,1
5,2,state_update,5,3,1
5,2,state_update,5,2,1
5,2,state_update,5,1,1
5,2,state_update,6,5,1
5,2,state_update,6,4,1
5,2,state_update,6,3,1
5,2,state_update,6,2,1
5,2,state_update,6,1,1
5,2,state_update,7,5,1
5,2,state_update,7,4,1
5,2,state_update,7,3,1
5,2,state_update,7,2,1
5,2,state_update,7,1,1
5,2,state_update,8,5,1
5,2,state_update,8,4,1
5,2,state_update,8,3,1
5,2,state_update,8,2,1
5,2,state_update,8,1,1
5,2,state_update,9,5,1
5,2,state_update,9,4,1
5,2,state_update,9,3,1
5,2,state_update,9,2,1
5,2,state_update,9,1,1
5,2,state_update,10,5,1
5,2,state_update,10,4,1
5,2,state_update,10,3,1
5,2,state_update,10,2,1
5,2,state_update,10,1,1
5,2,state_update,11,5,1
5,2,state_update,11,4,1
5,2,state_update,11,3,1
5,2,state_update,11,2,1
5,2,state_update,11,1,1
5,2,state_update,12,5,1
5,2,state_update,12,4,1
5,2,state_update,12,3,1
5,2,state_update,12,2,1
5,2,state_update,12,1,1
5,2,state_update,13,5,1
5,2,state_update,13,4,1
5,2,state_update,13,3,1
5,2,state_update,13,2,1
5,2,state_update,13,1,1
5,2,state_update,14,5,1
5,2,state_update,14,4,1
5,2,state_update,14,3,1
5,2,state_update,14,2,1
5,2,state_update,14,1,1
5,2,state_update,15,5,1
5,2,state_update,15,4,1
5,2,state_update,15,3,1
5,2,state_update,15,2,1
5,2,state_update,15,1,1
5,2,state_update,16,5,1
5,2,state_update,16,4,1
5,2,state_update,16,3,1
5,2,state_update,16,2,1
5,2,state_update,16,1,1
5,2,state_update,17,5,1
5,2,state_update,17,4,1
5,2,state_update,17,3,1
5,2,state_update,17,2,1
5,2,state_update,17,1,1
5,2,state_update,18,5,1
5,2,state_update,18,4,1
5,2,state_update,18,3,1
5,2,state_update,18,2,1
5,2,state_update,18,1,1
5,2,state_update,19,5,1
5,2,state_update,19,4,1
5,2,state_update,19,3,1
5,2,state_update,19,2,1
5,2,state_update,19,1,1
5,0,output_error,0,,1
5,0,output_error,1,,1
5,0,output_error,2,,1
5,0,output_error,3,,1
5,0,output_error,4,,1
5,0,output_error,5,,1
5,0,output_error,6,,1
5,0,output_error,7,,1
5,0,output_error,8,,1
5,0,output_error,9,,1
5,0,output_error,10,,1
5,0,output_error,11,,1
5,0,output_error,12,,1
5,0,output_error,13,,1
5,0,output_error,14,,1
5,0,output_error,15,,1
5,0,output_error,16,,1
5,0,output_error,17,,1
5,0,output_error,18,,1
5,0,output_error,19,,1
5,1,output_error,0,,1
5,1,output_error,1,,1
5,1,output_error,2,,1
5,1,output_error,3,,1
5,1,output_error,4,,1
5,1,output_error,5,,1
5,1,output_error,6,,1
5,1,output_error,7,,1
5,1,output_error,8,,1
5,1,output_error,9,,1
5,1,output_error,10,,1
5,1,output_error,11,,1
5,1,output_error,12,,1
5,1,output_error,13,,1
5,1,output_error,14,,1
5,1,output_error,15,,1
5,1,output_error,16,,1
5,1,output_error,17,,1
5,1,output_error,18,,1
5,1,output_error,19,,1
5,2,output_error,0,,1
5,2,output_error,1,,1
5,2,output_error,2,,1
5,2,output_error,3,,1
5,2,output_error,4,,1
5,2,output_error,5,,1
5,2,output_error,6,,1
5,2,output_error,7,,1
5,2,output_error,8,,1
5,2,output_error,9,,1
5,2,output_error,10,,1
5,2,output_error,11,,1
5,2,output_error,12,,1
5,2,output_error,13,,1
5,2,output_error,14,,1
5,2,output_error,15,,1
5,2,output_error,16,,1
5,2,output_error,17,,1
5,2,output_error,18,,1
5,2,output_error,19,,1
6,0,state_update,0,5,1
6,0,state_update,0,4,1
6,0,state_update,0,3,1
6,0,state_update,0,2,1
6,0,state_update,0,1,1
6,0,state_update,1,5,1
6,0,state_update,1,4,1
6,0,state_update,1,3,1
6,0,state_update,1,2,1
6,0,state_update,1,1,1
6,0,state_update,2,5,1
6,0,state_update,2,4,1
6,0,state_update,2,3,1
6,0,state_update,2,2,1
6,0,state_update,2,1,1
6,0,state_update,3,5,1
6,0,state_update,3,4,1
6,0,state_update,3,3,1
6,0,state_update,3,2,1
6,0,state_update,3,1,1
6,0,state_update,4,5,1
6,0,state_update,4,4,1
6,0,state_update,4,3,1
6,0,state_update,4,2,1
6,0,state_update,4,1,1
6,0,state_update,5,5,1
6,0,state_update,5,4,1
6,0,state_update,5,3,1
6,0,state_update,5,2,1
6,0,state_update,5,1,1
6,0,state_update,6,5,1
6,0,state_update,6,4,1
6,0,state_update,6,3,1
6,0,state_update,6,2,1
6,0,state_update,6,1,1
6,0,state_update,7,5,1
6,0,state_update,7,4,1
6,0,state_update,7,3,1
6,0,state_update,7,2,1
6,0,state_update,7,1,1
6,0,state_update,8,5,1
6,0,state_update,8,4,1
6,0,state_update,8,3,1
6,0,state_update,8,2,1
6,0,state_update,8,1,1
6,0,state_update,9,5,1
6,0,state_update,9,4,1
6,0,state_update,9,3,1
6,0,state_update,9,2,1
6,0,state_update,9,1,1
6,0,state_update,10,5,1
6,0,state_update,10,4,1
6,0,state_update,10,3,1
6,0,state_update,10,2,1
6,0,state_update,10,1,1
6,0,state_update,11,5,1
6,0,state_update,11,4,1
6,0,state_update,11,3,1
6,0,state_update,11,2,1
6,0,state_update,11,1,1
6,0,state_update,12,5,1
6,0,state_update,12,4,1
6,0,state_update,12,3,1
6,0,state_update,12,2,1
6,0,state_update,12,1,1
6,0,state_update,13,5,1
6,0,state_update,13,4,1
6,0,state_update,13,3,1
6,0,state_update,13,2,1
6,0,state_update,13,1,1
6,0,state_update,14,5,1
6,0,state_update,14,4,1
6,0,state_update,14,3,1
6,0,state_update,14,2,1
6,0,state_update,14,1,1
6,0,state_update,15,5,1
6,0,state_update,15,4,1
6,0,state_update,15,3,1
6,0,state_update,15,2,1
6,0,state_update,15,1,1
6,0,state_update,16,5,1
6,0,state_update,16,4,1
6,0,state_update,16,3,1
6,0,state_update,16,2,1
6,0,state_update,16,1,1
6,0,state_update,17,5,1
6,0,state_update,17,4,1
6,0,state_update,17,3,1
6,0,state_update,17,2,1
6,0,state_update,17,1,1
6,0,state_update,18,5,1
6,0,state_update,18,4,1
6,0,state_update,18,3,1
6,0,state_update,18,2,1
6,0,state_update,18,1,1
6,0,state_update,19,5,1
6,0,state_update,19,4,1
6,0,state_update,19,3,1
6,0,state_update,19,2,1
6,0,state_update,19,1,1
6,1,state_update,0,5,1
6,1,state_update,0,4,1
6,1,state_update,0,3,1
6,1,state_update,0,2,1
6,1,state_update,0,1,1
6,1,state_update,1,5,1
6,1,state_update,1,4,1
6,1,state_update,1,3,1
6,1,state_update,1,2,1
6,1,state_update,1,1,1
6,1,state_update,2,5,1
6,1,state_update,2,4,1
6,1,state_update,2,3,1
6,1,state_update,2,2,1
6,1,state_update,2,1,1
6,1,state_update,3,5,1
6,1,state_update,3,4,1
6,1,state_update,3,3,1
6,1,state_update,3,2,1
6,1,state_update,3,1,1
6,1,state_update,4,5,1
6,1,state_update,4,4,1
6,1,state_update,4,3,1
6,1,state_update,4,2,1
6,1,state_update,4,1,1
6,1,state_update,5,5,1
6,1,state_update,5,4,1
6,1,state_update,5,3,1
6,1,state_update,5,2,1
6,1,state_update,5,1,1
6,1,state_update,6,5,1
6,1,state_update,6,4,1
6,1,state_update,6,3,1
6,1,state_update,6,2,1
6,1,state_update,6,1,1
6,1,state_update,7,5,1
6,1,state_update,7,4,1
6,1,state_update,7,3,1
6,1,state_update,7,2,1
6,1,state_update,7,1,1
6,1,state_update,8,5,1
6,1,state_update,8,4,1
6,1,state_update,8,3,1
6,1,state_update,8,2,1
6,1,state_update,8,1,1
6,1,state_update,9,5,1
6,1,state_update,9,4,1
6,1,state_update,9,3,1
6,1,state_update,9,2,1
6,1,state_update,9,1,1
6,1,state_update,10,5,1
6,1,state_update,10,4,1
6,1,state_update,10,3,1
6,1,state_update,10,2,1
6,1,state_update,10,1,1
6,1,state_update,11,5,1
6,1,state_update,11,4,1
6,1,state_update,11,3,1
6,1,state_update,11,2,1
6,1,state_update,11,1,1
6,1,state_update,12,5,1
6,1,state_update,12,4,1
6,1,state_update,12,3,1
6,1,state_update,12,2,1
6,1,state_update,12,1,1
6,1,state_update,13,5,1
6,1,state_update,13,4,1
6,1,state_update,13,3,1
6,1,state_update,13,2,1
6,1,state_update,13,1,1
6,1,state_update,14,5,1
6,1,state_update,14,4,1
6,1,state_update,14,3,1
6,1,state_update,14,2,1
6,1,state_update,14,1,1
6,1,state_update,15,5,1
6,1,state_update,15,4,1
6,1,state_update,15,3,1
6,1,state_update,15,2,1
6,1,state_update,15,1,1
6,1,state_update,16,5,1
6,1,state_update,16,4,1
6,1,state_update,16,3,1
6,1,state_update,16,2,1
6,1,state_update,16,1,1
6,1,state_update,17,5,1
6,1,state_update,17,4,1
6,1,state_update,17,3,1
6,1,state_update,17,2,1
6,1,state_update,17,1,1
6,1,state_update,18,5,1
6,1,state_update,18,4,1
6,1,state_update,18,3,1
6,1,state_update,18,2,1
6,1,state_update,18,1,1
6,1,state_update,19,5,1
6,1,state_update,19,4,1
6,1,state_update,19,3,1
6,1,state_update,19,2,1
6,1,state_update,19,1,1
6,2,state_update,0,5,1
6,2,state_update,0,4,1
6,2,state_update,0,3,1
6,2,state_update,0,2,1
6,2,state_update,0,1,1
6,2,state_update,1,5,1
6,2,state_update,1,4,1
6,2,state_update,1,3,1
6,2,state_update,1,2,1
6,2,state_update,1,1,1
6,2,state_update,2,5,1
6,2,state_update,2,4,1
6,2,state_update,2,3,1
6,2,state_update,2,2,1
6,2,state_update,2,1,1
6,2,state_update,3,5,1
6,2,state_update,3,4,1
6,2,state_update,3,3,1
6,2,state_update,3,2,1
6,2,state_update,3,1,1
6,2,state_update,4,5,1
6,2,state_update,4,4,1
6,2,state_update,4,3,1
6,2,state_update,4,2,1
6,2,state_update,4,1,1
6,2,state_update,5,5,1
6,2,state_update,5,4,1
6,2,state_update,5,3,1
6,2,state_update,5,2,1
6,2,state_update,5,1,1
6,2,state_update,6,5,1
6,2,state_update,6,4,1
6,2,state_update,6,3,1
6,2,state_update,6,2,1
6,2,state_update,6,1,1
6,2,state_update,7,5,1
6,2,state_update,7,4,1
6,2,state_update,7,3,1
6,2,state_update,7,2,1
6,2,state_update,7,1,1
6,2,state_update,8,5,1
6,2,state_update,8,4,1
6,2,state_update,8,3,1
6,2,state_update,8,2,1
6,2,state_update,8,1,1
6,2,state_update,9,5,1
6,2,state_update,9,4,1
6,2,state_update,9,3,1
6,2,state_update,9,2,1
6,2,state_update,9,1,1
6,2,state_update,10,5,1
6,2,state_update,10,4,1
6,2,state_update,10,3,1
6,2,state_update,10,2,1
6,2,state_update,10,1,1
6,2,state_update,11,5,1
6,2,state_update,11,4,1
6,2,state_update,11,3,1
6,2,state_update,11,2,1
6,2,state_update,11,1,1
6,2,state_update,12,5,1
6,2,state_update,12,4,1
6,2,state_update,12,3,1
6,2,state_update,12,2,1
6,2,state_update,12,1,1
6,2,state_update,13,5,1
6,2,state_update,13,4,1
6,2,state_update,13,3,1
6,2,state_update,13,2,1
6,2,state_update,13,1,1
6,2,state_update,14,5,1
6,2,state_update,14,4,1
6,2,state_update,14,3,1
6,2,state_update,14,2,1
6,2,state_update,14,1,1
6,2,state_update,15,5,1
6,2,state_update,15,4,1
6,2,state_update,15,3,1
6,2,state_update,15,2,1
6,2,state_update,15,1,1
6,2,state_update,16,5,1
6,2,state_update,16,4,1
6,2,state_update,16,3,1
6,2,state_update,16,2,1
6,2,state_update,16,1,1
6,2,state_update,17,5,1
6,2,state_update,17,4,1
6,2,state_update,17,3,1
6,2,state_update,17,2,1
6,2,state_update,17,1,1
6,2,state_update,18,5,1
6,2,state_update,18,4,1
6,2,state_update,18,3,1
6,2,state_update,18,2,1
6,2,state_update,18,1,1
6,2,state_update,19,5,1
6,2,state_update,19,4,1
6,2,state_update,19,3,1
6,2,state_update,19,2,1
6,2,state_update,19,1,1
6,0,output_error,0,,1
6,0,output_error,1,,1
6,0,output_error,2,,1
6,0,output_error,3,,1
6,0,output_error,4,,1
6,0,output_error,5,,1
6,0,output_error,6,,1
6,0,output_error,7,,1
6,0,output_error,8,,1
6,0,output_error,9,,1
6,0,output_error,10,,1
6,0,output_error,11,,1
6,0,output_error,12,,1
6,0,output_error,13,,1
6,0,output_error,14,,1
6,0,output_error,15,,1
6,0,output_error,16,,1
6,0,output_error,17,,1
6,0,output_error,18,,1
6,0,output_error,19,,1
6,1,output_error,0,,1
6,1,output_error,1,,1
6,1,output_error,2,,1
6,1,output_error,3,,1
6,1,output_error,4,,1
6,1,output_error,5,,1
6,1,output_error,6,,1
6,1,output_error,7,,1
6,1,output_error,8,,1
6,1,output_error,9,,1
6,1,output_error,10,,1
6,1,output_error,11,,1
6,1,output_error,12,,1
6,1,output_error,13,,1
6,1,output_error,14,,1
6,1,output_error,15,,1
6,1,output_error,16,,1
6,1,output_error,17,,1
6,1,output_error,18,,1
6,1,output_error,19,,1
6,2,output_error,0,,1
6,2,output_error,1,,1
6,2,output_error,2,,1
6,2,output_error,3,,1
6,2,output_error,4,,1
6,2,output_error,5,,1
6,2,output_error,6,,1
6,2,output_error,7,,1
6,2,output_error,8,,1
6,2,output_error,9,,1
6,2,output_error,10,,1
6,2,output_error,11,,1
6,2,output_error,12,,1
6,2,output_error,13,,1
6,2,output_error,14,,1
6,2,output_error,15,,1
6,2,output_error,16,,1
6,2,output_error,17,,1
6,2,output_error,18,,1
6,2,output_error,19,,1
7,0,state_update,0,5,1
7,0,state_update,0,4,1
7,0,state_update,0,3,1
7,0,state_update,0,2,1
7,0,state_update,0,1,1
7,0,state_update,1,5,1
7,0,state_update,1,4,1
7,0,state_update,1,3,1
7,0,state_update,1,2,1
7,0,state_update,1,1,1
7,0,state_update,2,5,1
7,0,state_update,2,4,1
7,0,state_update,2,3,1
7,0,state_update,2,2,1
7,0,state_update,2,1,1
7,0,state_update,3,5,1
7,0,state_update,3,4,1
7,0,state_update,3,3,1
7,0,state_update,3,2,1
7,0,state_update,3,1,1
7,0,state_update,4,5,1
7,0,state_update,4,4,1
7,0,state_update,4,3,1
7,0,state_update,4,2,1
7,0,state_update,4,1,1
7,0,state_update,5,5,1
7,0,state_update,5,4,1
7,0,state_update,5,3,1
7,0,state_update,5,2,1
7,0,state_update,5,1,1
7,0,state_update,6,5,1
7,0,state_update,6,4,1
7,0,state_update,6,3,1
7,0,state_update,6,2,1
7,0,state_update,6,1,1
7,0,state_update,7,5,1
7,0,state_update,7,4,1
7,0,state_update,7,3,1
7,0,state_update,7,2,1
7,0,state_update,7,1,1
7,0,state_update,8,5,1
7,0,state_update,8,4,1
7,0,state_update,8,3,1
7,0,state_update,8,2,1
7,0,state_update,8,1,1
7,0,state_update,9,5,1
7,0,state_update,9,4,1
7,0,state_update,9,3,1
7,0,state_update,9,2,1
7,0,state_update,9,1,1
7,0,state_update,10,5,1
7,0,state_update,10,4,1
7,0,state_update,10,3,1
7,0,state_update,10,2,1
7,0,state_update,10,1,1
7,0,state_update,11,5,1
7,0,state_update,11,4,1
7,0,state_update,11,3,1
7,0,state_update,11,2,1
7,0,state_update,11,1,1
7,0,state_update,12,5,1
7,0,state_update,12,4,1
7,0,state_update,12,3,1
7,0,state_update,12,2,1
7,0,state_update,12,1,1
7,0,state_update,13,5,1
7,0,state_update,13,4,1
7,0,state_update,13,3,1
7,0,state_update,13,2,1
7,0,state_update,13,1,1
7,0,state_update,14,5,1
7,0,state_update,14,4,1
7,0,state_update,14,3,1
7,0,state_update,14,2,1
7,0,state_update,14,1,1
7,0,state_update,15,5,1
7,0,state_update,15,4,1
7,0,state_update,15,3,1
7,0,state_update,15,2,1
7,0,state_update,15,1,1
7,0,state_update,16,5,1
7,0,state_update,16,4,1
7,0,state_update,16,3,1
7,0,state_update,16,2,1
7,0,state_update,16,1,1
7,0,state_update,17,5,1
7,0,state_update,17,4,1
7,0,state_update,17,3,1
7,0,state_update,17,2,1
7,0,state_update,17,1,1
7,0,state_update,18,5,1
7,0,state_update,18,4,1
7,0,state_update,18,3,1
7,0,state_update,18,2,1
7,0,state_update,18,1,1
7,0,state_update,19,5,1
7,0,state_update,19,4,1
7,0,state_update,19,3,1
7,0,state_update,19,2,1
7,0,state_update,19,1,1
7,1,state_update,0,5,1
7,1,state_update,0,4,1
7,1,state_update,0,3,1
7,1,state_update,0,2,1
7,1,state_update,0,1,1
7,1,state_update,1,5,1
7,1,state_update,1,4,1
7,1,state_update,1,3,1
7,1,state_update,1,2,1
7,1,state_update,1,1,1
7,1,state_update,2,5,1
7,1,state_update,2,4,1
7,1,state_update,2,3,1
7,1,state_update,2,2,1
7,1,state_update,2,1,1
7,1,state_update,3,5,1
7,1,state_update,3,4,1
7,1,state_update,3,3,1
7,1,state_update,3,2,1
7,1,state_update,3,1,1
7,1,state_update,4,5,1
7,1,state_update,4,4,1
7,1,state_update,4,3,1
7,1,state_update,4,2,1
7,1,state_update,4,1,1
7,1,state_update,5,5,1
7,1,state_update,5,4,1
7,1,state_update,5,3,1
7,1,state_update,5,2,1
7,1,state_update,5,1,1
7,1,state_update,6,5,1
7,1,state_update,6,4,1
7,1,state_update,6,3,1
7,1,state_update,6,2,1
7,1,state_update,6,1,1
7,1,state_update,7,5,1
7,1,state_update,7,4,1
7,1,state_update,7,3,1
7,1,state_update,7,2,1
7,1,state_update,7,1,1
7,1,state_update,8,5,1
7,1,state_update,8,4,1
7,1,state_update,8,3,1
7,1,state_update,8,2,1
7,1,state_update,8,1,1
7,1,state_update,9,5,1
7,1,state_update,9,4,1
7,1,state_update,9,3,1
7,1,state_update,9,2,1
7,1,state_update,9,1,1
7,1,state_update,10,5,1
7,1,state_update,10,4,1
7,1,state_update,10,3,1
7,1,state_update,10,2,1
7,1,state_update,10,1,1
7,1,state_update,11,5,1
7,1,state_update,11,4,1
7,1,state_update,11,3,1
7,1,state_update,11,2,1
7,1,state_update,11,1,1
7,1,state_update,12,5,1
7,1,state_update,12,4,1
7,1,state_update,12,3,1
7,1,state_update,12,2,1
7,1,state_update,12,1,1
7,1,state_update,13,5,1
7,1,state_update,13,4,1
7,1,state_update,13,3,1
7,1,state_update,13,2,1
7,1,state_update,13,1,1
7,1,state_update,14,5,1
7,1,state_update,14,4,1
7,1,state_update,14,3,1
7,1,state_update,14,2,1
7,1,state_update,14,1,1
7,1,state_update,15,5,1
7,1,state_update,15,4,1
7,1,state_update,15,3,1
7,1,state_update,15,2,1
7,1,state_update,15,1,1
7,1,state_update,16,5,1
7,1,state_update,16,4,1
7,1,state_update,16,3,1
7,1,state_update,16,2,1
7,1,state_update,16,1,1
7,1,state_update,17,5,1
7,1,state_update,17,4,1
7,1,state_update,17,3,1
7,1,state_update,17,2,1
7,1,state_update,17,1,1
7,1,state_update,18,5,1
7,1,state_update,18,4,1
7,1,state_update,18,3,1
7,1,state_update,18,2,1
7,1,state_update,18,1,1
7,1,state_update,19,5,1
7,1,state_update,19,4,1
7,1,state_update,19,3,1
7,1,state_update,19,2,1
7,1,state_update,19,1,1
7,2,state_update,0,5,1
7,2,state_update,0,4,1
7,2,state_update,0,3,1
7,2,state_update,0,2,1
7,2,state_update,0,1,1
7,2,state_update,1,5,1
7,2,state_update,1,4,1
7,2,state_update,1,3,1
7,2,state_update,1,2,1
7,2,state_update,1,1,1
7,2,state_update,2,5,1
7,2,state_update,2,4,1
7,2,state_update,2,3,1
7,2,state_update,2,2,1
7,2,state_update,2,1,1
7,2,state_update,3,5,1
7,2,state_update,3,4,1
7,2,state_update,3,3,1
7,2,state_update,3,2,1
7,2,state_update,3,1,1
7,2,state_update,4,5,1
7,2,state_update,4,4,1
7,2,state_update,4,3,1
7,2,state_update,4,2,1
7,2,state_update,4,1,1
7,2,state_update,5,5,1
7,2,state_update,5,4,1
7,2,state_update,5,3,1
7,2,state_update,5,2,1
7,2,state_update,5,1,1
7,2,state_update,6,5,1
7,2,state_update,6,4,1
7,2,state_update,6,3,1
7,2,state_update,6,2,1
7,2,state_update,6,1,1
7,2,state_update,7,5,1
7,2,state_update,7,4,1
7,2,state_update,7,3,1
7,2,state_update,7,2,1
7,2,state_update,7,1,1
7,2,state_update,8,5,1
7,2,state_update,8,4,1
7,2,state_update,8,3,1
7,2,state_update,8,2,1
7,2,state_update,8,1,1
7,2,state_update,9,5,1
7,2,state_update,9,4,1
7,2,state_update,9,3,1
7,2,state_update,9,2,1
7,2,state_update,9,1,1
7,2,state_update,10,5,1
7,2,state_update,10,4,1
7,2,state_update,10,3,1
7,2,state_update,10,2,1
7,2,state_update,10,1,1
7,2,state_update,11,5,1
7,2,state_update,11,4,1
7,2,state_update,11,3,1
7,2,state_update,11,2,1
7,2,state_update,11,1,1
7,2,state_update,12,5,1
7,2,state_update,12,4,1
7,2,state_update,12,3,1
7,2,state_update,12,2,1
7,2,state_update,12,1,1
7,2,state_update,13,5,1
7,2,state_update,13,4,1
7,2,state_update,13,3,1
7,2,state_update,13,2,1
7,2,state_update,13,1,1
7,2,state_update,14,5,1
7,2,state_update,14,4,1
7,2,state_update,14,3,1
7,2,state_update,14,2,1
7,2,state_update,14,1,1
7,2,state_update,15,5,1
7,2,state_update,15,4,1
7,2,state_update,15,3,1
7,2,state_update,15,2,1
7,2,state_update,15,1,1
7,2,state_update,16,5,1
7,2,state_update,16,4,1
7,2,state_update,16,3,1
7,2,state_update,16,2,1
7,2,state_update,16,1,1
7,2,state_update,17,5,1
7,2,state_update,17,4,1
7,2,state_update,17,3,1
7,2,state_update,17,2,1
7,2,state_update,17,1,1
7,2,state_update,18,5,1
7,2,state_update,18,4,1
7,2,state_update,18,3,1
7,2,state_update,18,2,1
7,2,state_update,18,1,1
7,2,state_update,19,5,1
7,2,state_update,19,4,1
7,2,state_update,19,3,1
7,2,state_update,19,2,1
7,2,state_update,19,1,1
7,0,output_error,0,,1
7,0,output_error,1,,1
7,0,output_error,2,,1
7,0,output_error,3,,1
7,0,output_error,4,,1
7,0,output_error,5,,1
7,0,output_error,6,,1
7,0,output_error,7,,1
7,0,output_error,8,,1
7,0,output_error,9,,1
7,0,output_error,10,,1
7,0,output_error,11,,1
7,0,output_error,12,,1
7,0,output_error,13,,1
7,0,output_error,14,,1
7,0,output_error,15,,1
7,0,output_error,16,,1
7,0,output_error,17,,1
7,0,output_error,18,,1
7,0,output_error,19,,1
7,1,output_error,0,,1
7,1,output_error,1,,1
7,1,output_error,2,,1
7,1,output_error,3,,1
7,1,output_error,4,,1
7,1,output_error,5,,1
7,1,output_error,6,,1
7,1,output_error,7,,1
7,1,output_error,8,,1
7,1,output_error,9,,1
7,1,output_error,10,,1
7,1,output_error,11,,1
7,1,output_error,12,,1
7,1,output_error,13,,1
7,1,output_error,14,,1
7,1,output_error,15,,1
7,1,output_error,16,,1
7,1,output_error,17,,1
7,1,output_error,18,,1
7,1,output_error,19,,1
7,2,output_error,0,,1
7,2,output_error,1,,1
7,2,output_error,2,,1
7,2,output_error,3,,1
7,2,output_error,4,,1
7,2,output_error,5,,1
7,2,output_error,6,,1
7,2,output_error,7,,1
7,2,output_error,8,,1
