source_git_commit,source_git_branch,experiment_image,torch2pc_commit,torch_version,torch_hip_version,device_name,dtype,cpu_thread_count,visible_rocm_devices,model_architecture,batch_size,control_id,arm,seed,inference_steps,eta,reference_observer_mode,candidate_observer_mode,observer_schema_id,gradient_passed,parameter_step_passed,optimizer_state_passed,optimizer_scalar_state_equal,buffers_passed,inputs_passed,python_rng_equal,numpy_rng_equal,torch_cpu_rng_equal,torch_device_rng_equal,rng_passed,observer_validation,shortcut_diagnostics,structural_contract_passed,passed,gradient_components,parameter_components,optimizer_tensor_components,buffer_components,observer_payload_components,model_seed,batch_index,benchmark_schema_id
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,cpu,torch.float64,1,,lenet_classic,256,OBS-NI0,joint_vjp,1,6,,no_hooks,passive_first_forward_io,stage3b-a1-obs-ni0-first-forward-io-v1,True,True,True,True,True,True,True,True,True,True,True,"{'observer_schema_id': 'stage3b-a1-obs-ni0-first-forward-io-v1', 'top_level_layers': 6, 'expected_records': 12, 'observed_records': 12, 'input_call_counts': (1, 1, 1, 1, 1, 1), 'output_call_counts': (1, 1, 1, 1, 1, 1), 'complete': True, 'balanced_forward_calls': True, 'unique_keys': True, 'detached': True, 'finite': True, 'metadata_preserved': True, 'cleanup_complete': True, 'setup_rng_unchanged': True, 'passed': True}","{'top_level_layers': 6, 'joint_vjp_calls': 6, 'parameterized_layers': 5, 'parameter_components': 10, 'graph_islands': 6, 'one_call_per_layer': True}",True,True,10,10,0,0,12,1,5,stage3b-a1-obs-oh0-v1
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,cpu,torch.float64,1,,lenet_classic,256,OBS-NI0,fixedpred,1,6,1.0,no_hooks,passive_first_forward_io,stage3b-a1-obs-ni0-first-forward-io-v1,True,True,True,True,True,True,True,True,True,True,True,"{'observer_schema_id': 'stage3b-a1-obs-ni0-first-forward-io-v1', 'top_level_layers': 6, 'expected_records': 12, 'observed_records': 12, 'input_call_counts': (3, 3, 2, 3, 3, 3), 'output_call_counts': (3, 3, 2, 3, 3, 3), 'complete': True, 'balanced_forward_calls': True, 'unique_keys': True, 'detached': True, 'finite': True, 'metadata_preserved': True, 'cleanup_complete': True, 'setup_rng_unchanged': True, 'passed': True}",,True,True,10,10,0,0,12,1,6,stage3b-a1-obs-oh0-v1
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,cpu,torch.float64,1,,lenet_classic,256,OBS-NI0,joint_vjp,1,6,,no_hooks,passive_first_forward_io,stage3b-a1-obs-ni0-first-forward-io-v1,True,True,True,True,True,True,True,True,True,True,True,"{'observer_schema_id': 'stage3b-a1-obs-ni0-first-forward-io-v1', 'top_level_layers': 6, 'expected_records': 12, 'observed_records': 12, 'input_call_counts': (1, 1, 1, 1, 1, 1), 'output_call_counts': (1, 1, 1, 1, 1, 1), 'complete': True, 'balanced_forward_calls': True, 'unique_keys': True, 'detached': True, 'finite': True, 'metadata_preserved': True, 'cleanup_complete': True, 'setup_rng_unchanged': True, 'passed': True}","{'top_level_layers': 6, 'joint_vjp_calls': 6, 'parameterized_layers': 5, 'parameter_components': 10, 'graph_islands': 6, 'one_call_per_layer': True}",True,True,10,10,0,0,12,1,6,stage3b-a1-obs-oh0-v1
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,cpu,torch.float64,1,,lenet_classic,256,OBS-NI0,fixedpred,1,6,1.0,no_hooks,passive_first_forward_io,stage3b-a1-obs-ni0-first-forward-io-v1,True,True,True,True,True,True,True,True,True,True,True,"{'observer_schema_id': 'stage3b-a1-obs-ni0-first-forward-io-v1', 'top_level_layers': 6, 'expected_records': 12, 'observed_records': 12, 'input_call_counts': (3, 3, 2, 3, 3, 3), 'output_call_counts': (3, 3, 2, 3, 3, 3), 'complete': True, 'balanced_forward_calls': True, 'unique_keys': True, 'detached': True, 'finite': True, 'metadata_preserved': True, 'cleanup_complete': True, 'setup_rng_unchanged': True, 'passed': True}",,True,True,10,10,0,0,12,1,7,stage3b-a1-obs-oh0-v1
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,cpu,torch.float64,1,,lenet_classic,256,OBS-NI0,joint_vjp,1,6,,no_hooks,passive_first_forward_io,stage3b-a1-obs-ni0-first-forward-io-v1,True,True,True,True,True,True,True,True,True,True,True,"{'observer_schema_id': 'stage3b-a1-obs-ni0-first-forward-io-v1', 'top_level_layers': 6, 'expected_records': 12, 'observed_records': 12, 'input_call_counts': (1, 1, 1, 1, 1, 1), 'output_call_counts': (1, 1, 1, 1, 1, 1), 'complete': True, 'balanced_forward_calls': True, 'unique_keys': True, 'detached': True, 'finite': True, 'metadata_preserved': True, 'cleanup_complete': True, 'setup_rng_unchanged': True, 'passed': True}","{'top_level_layers': 6, 'joint_vjp_calls': 6, 'parameterized_layers': 5, 'parameter_components': 10, 'graph_islands': 6, 'one_call_per_layer': True}",True,True,10,10,0,0,12,1,7,stage3b-a1-obs-oh0-v1
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,cpu,torch.float64,1,,lenet_classic,256,OBS-NI0,fixedpred,1,6,1.0,no_hooks,passive_first_forward_io,stage3b-a1-obs-ni0-first-forward-io-v1,True,True,True,True,True,True,True,True,True,True,True,"{'observer_schema_id': 'stage3b-a1-obs-ni0-first-forward-io-v1', 'top_level_layers': 6, 'expected_records': 12, 'observed_records': 12, 'input_call_counts': (3, 3, 2, 3, 3, 3), 'output_call_counts': (3, 3, 2, 3, 3, 3), 'complete': True, 'balanced_forward_calls': True, 'unique_keys': True, 'detached': True, 'finite': True, 'metadata_preserved': True, 'cleanup_complete': True, 'setup_rng_unchanged': True, 'passed': True}",,True,True,10,10,0,0,12,1,8,stage3b-a1-obs-oh0-v1
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,cpu,torch.float64,1,,lenet_classic,256,OBS-NI0,joint_vjp,1,6,,no_hooks,passive_first_forward_io,stage3b-a1-obs-ni0-first-forward-io-v1,True,True,True,True,True,True,True,True,True,True,True,"{'observer_schema_id': 'stage3b-a1-obs-ni0-first-forward-io-v1', 'top_level_layers': 6, 'expected_records': 12, 'observed_records': 12, 'input_call_counts': (1, 1, 1, 1, 1, 1), 'output_call_counts': (1, 1, 1, 1, 1, 1), 'complete': True, 'balanced_forward_calls': True, 'unique_keys': True, 'detached': True, 'finite': True, 'metadata_preserved': True, 'cleanup_complete': True, 'setup_rng_unchanged': True, 'passed': True}","{'top_level_layers': 6, 'joint_vjp_calls': 6, 'parameterized_layers': 5, 'parameter_components': 10, 'graph_islands': 6, 'one_call_per_layer': True}",True,True,10,10,0,0,12,1,8,stage3b-a1-obs-oh0-v1
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,cpu,torch.float64,1,,lenet_classic,256,OBS-NI0,fixedpred,1,6,1.0,no_hooks,passive_first_forward_io,stage3b-a1-obs-ni0-first-forward-io-v1,True,True,True,True,True,True,True,True,True,True,True,"{'observer_schema_id': 'stage3b-a1-obs-ni0-first-forward-io-v1', 'top_level_layers': 6, 'expected_records': 12, 'observed_records': 12, 'input_call_counts': (3, 3, 2, 3, 3, 3), 'output_call_counts': (3, 3, 2, 3, 3, 3), 'complete': True, 'balanced_forward_calls': True, 'unique_keys': True, 'detached': True, 'finite': True, 'metadata_preserved': True, 'cleanup_complete': True, 'setup_rng_unchanged': True, 'passed': True}",,True,True,10,10,0,0,12,1,9,stage3b-a1-obs-oh0-v1
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,cpu,torch.float64,1,,lenet_classic,256,OBS-NI0,joint_vjp,1,6,,no_hooks,passive_first_forward_io,stage3b-a1-obs-ni0-first-forward-io-v1,True,True,True,True,True,True,True,True,True,True,True,"{'observer_schema_id': 'stage3b-a1-obs-ni0-first-forward-io-v1', 'top_level_layers': 6, 'expected_records': 12, 'observed_records': 12, 'input_call_counts': (1, 1, 1, 1, 1, 1), 'output_call_counts': (1, 1, 1, 1, 1, 1), 'complete': True, 'balanced_forward_calls': True, 'unique_keys': True, 'detached': True, 'finite': True, 'metadata_preserved': True, 'cleanup_complete': True, 'setup_rng_unchanged': True, 'passed': True}","{'top_level_layers': 6, 'joint_vjp_calls': 6, 'parameterized_layers': 5, 'parameter_components': 10, 'graph_islands': 6, 'one_call_per_layer': True}",True,True,10,10,0,0,12,1,9,stage3b-a1-obs-oh0-v1
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,cpu,torch.float64,1,,lenet_classic,256,OBS-NI0,fixedpred,2,6,1.0,no_hooks,passive_first_forward_io,stage3b-a1-obs-ni0-first-forward-io-v1,True,True,True,True,True,True,True,True,True,True,True,"{'observer_schema_id': 'stage3b-a1-obs-ni0-first-forward-io-v1', 'top_level_layers': 6, 'expected_records': 12, 'observed_records': 12, 'input_call_counts': (3, 3, 2, 3, 3, 3), 'output_call_counts': (3, 3, 2, 3, 3, 3), 'complete': True, 'balanced_forward_calls': True, 'unique_keys': True, 'detached': True, 'finite': True, 'metadata_preserved': True, 'cleanup_complete': True, 'setup_rng_unchanged': True, 'passed': True}",,True,True,10,10,0,0,12,2,0,stage3b-a1-obs-oh0-v1
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,cpu,torch.float64,1,,lenet_classic,256,OBS-NI0,joint_vjp,2,6,,no_hooks,passive_first_forward_io,stage3b-a1-obs-ni0-first-forward-io-v1,True,True,True,True,True,True,True,True,True,True,True,"{'observer_schema_id': 'stage3b-a1-obs-ni0-first-forward-io-v1', 'top_level_layers': 6, 'expected_records': 12, 'observed_records': 12, 'input_call_counts': (1, 1, 1, 1, 1, 1), 'output_call_counts': (1, 1, 1, 1, 1, 1), 'complete': True, 'balanced_forward_calls': True, 'unique_keys': True, 'detached': True, 'finite': True, 'metadata_preserved': True, 'cleanup_complete': True, 'setup_rng_unchanged': True, 'passed': True}","{'top_level_layers': 6, 'joint_vjp_calls': 6, 'parameterized_layers': 5, 'parameter_components': 10, 'graph_islands': 6, 'one_call_per_layer': True}",True,True,10,10,0,0,12,2,0,stage3b-a1-obs-oh0-v1
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,cpu,torch.float64,1,,lenet_classic,256,OBS-NI0,fixedpred,2,6,1.0,no_hooks,passive_first_forward_io,stage3b-a1-obs-ni0-first-forward-io-v1,True,True,True,True,True,True,True,True,True,True,True,"{'observer_schema_id': 'stage3b-a1-obs-ni0-first-forward-io-v1', 'top_level_layers': 6, 'expected_records': 12, 'observed_records': 12, 'input_call_counts': (3, 3, 2, 3, 3, 3), 'output_call_counts': (3, 3, 2, 3, 3, 3), 'complete': True, 'balanced_forward_calls': True, 'unique_keys': True, 'detached': True, 'finite': True, 'metadata_preserved': True, 'cleanup_complete': True, 'setup_rng_unchanged': True, 'passed': True}",,True,True,10,10,0,0,12,2,1,stage3b-a1-obs-oh0-v1
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,cpu,torch.float64,1,,lenet_classic,256,OBS-NI0,joint_vjp,2,6,,no_hooks,passive_first_forward_io,stage3b-a1-obs-ni0-first-forward-io-v1,True,True,True,True,True,True,True,True,True,True,True,"{'observer_schema_id': 'stage3b-a1-obs-ni0-first-forward-io-v1', 'top_level_layers': 6, 'expected_records': 12, 'observed_records': 12, 'input_call_counts': (1, 1, 1, 1, 1, 1), 'output_call_counts': (1, 1, 1, 1, 1, 1), 'complete': True, 'balanced_forward_calls': True, 'unique_keys': True, 'detached': True, 'finite': True, 'metadata_preserved': True, 'cleanup_complete': True, 'setup_rng_unchanged': True, 'passed': True}","{'top_level_layers': 6, 'joint_vjp_calls': 6, 'parameterized_layers': 5, 'parameter_components': 10, 'graph_islands': 6, 'one_call_per_layer': True}",True,True,10,10,0,0,12,2,1,stage3b-a1-obs-oh0-v1
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,cpu,torch.float64,1,,lenet_classic,256,OBS-NI0,fixedpred,2,6,1.0,no_hooks,passive_first_forward_io,stage3b-a1-obs-ni0-first-forward-io-v1,True,True,True,True,True,True,True,True,True,True,True,"{'observer_schema_id': 'stage3b-a1-obs-ni0-first-forward-io-v1', 'top_level_layers': 6, 'expected_records': 12, 'observed_records': 12, 'input_call_counts': (3, 3, 2, 3, 3, 3), 'output_call_counts': (3, 3, 2, 3, 3, 3), 'complete': True, 'balanced_forward_calls': True, 'unique_keys': True, 'detached': True, 'finite': True, 'metadata_preserved': True, 'cleanup_complete': True, 'setup_rng_unchanged': True, 'passed': True}",,True,True,10,10,0,0,12,2,2,stage3b-a1-obs-oh0-v1
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,cpu,torch.float64,1,,lenet_classic,256,OBS-NI0,joint_vjp,2,6,,no_hooks,passive_first_forward_io,stage3b-a1-obs-ni0-first-forward-io-v1,True,True,True,True,True,True,True,True,True,True,True,"{'observer_schema_id': 'stage3b-a1-obs-ni0-first-forward-io-v1', 'top_level_layers': 6, 'expected_records': 12, 'observed_records': 12, 'input_call_counts': (1, 1, 1, 1, 1, 1), 'output_call_counts': (1, 1, 1, 1, 1, 1), 'complete': True, 'balanced_forward_calls': True, 'unique_keys': True, 'detached': True, 'finite': True, 'metadata_preserved': True, 'cleanup_complete': True, 'setup_rng_unchanged': True, 'passed': True}","{'top_level_layers': 6, 'joint_vjp_calls': 6, 'parameterized_layers': 5, 'parameter_components': 10, 'graph_islands': 6, 'one_call_per_layer': True}",True,True,10,10,0,0,12,2,2,stage3b-a1-obs-oh0-v1
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,cpu,torch.float64,1,,lenet_classic,256,OBS-NI0,fixedpred,2,6,1.0,no_hooks,passive_first_forward_io,stage3b-a1-obs-ni0-first-forward-io-v1,True,True,True,True,True,True,True,True,True,True,True,"{'observer_schema_id': 'stage3b-a1-obs-ni0-first-forward-io-v1', 'top_level_layers': 6, 'expected_records': 12, 'observed_records': 12, 'input_call_counts': (3, 3, 2, 3, 3, 3), 'output_call_counts': (3, 3, 2, 3, 3, 3), 'complete': True, 'balanced_forward_calls': True, 'unique_keys': True, 'detached': True, 'finite': True, 'metadata_preserved': True, 'cleanup_complete': True, 'setup_rng_unchanged': True, 'passed': True}",,True,True,10,10,0,0,12,2,3,stage3b-a1-obs-oh0-v1
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,cpu,torch.float64,1,,lenet_classic,256,OBS-NI0,joint_vjp,2,6,,no_hooks,passive_first_forward_io,stage3b-a1-obs-ni0-first-forward-io-v1,True,True,True,True,True,True,True,True,True,True,True,"{'observer_schema_id': 'stage3b-a1-obs-ni0-first-forward-io-v1', 'top_level_layers': 6, 'expected_records': 12, 'observed_records': 12, 'input_call_counts': (1, 1, 1, 1, 1, 1), 'output_call_counts': (1, 1, 1, 1, 1, 1), 'complete': True, 'balanced_forward_calls': True, 'unique_keys': True, 'detached': True, 'finite': True, 'metadata_preserved': True, 'cleanup_complete': True, 'setup_rng_unchanged': True, 'passed': True}","{'top_level_layers': 6, 'joint_vjp_calls': 6, 'parameterized_layers': 5, 'parameter_components': 10, 'graph_islands': 6, 'one_call_per_layer': True}",True,True,10,10,0,0,12,2,3,stage3b-a1-obs-oh0-v1
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,cpu,torch.float64,1,,lenet_classic,256,OBS-NI0,fixedpred,2,6,1.0,no_hooks,passive_first_forward_io,stage3b-a1-obs-ni0-first-forward-io-v1,True,True,True,True,True,True,True,True,True,True,True,"{'observer_schema_id': 'stage3b-a1-obs-ni0-first-forward-io-v1', 'top_level_layers': 6, 'expected_records': 12, 'observed_records': 12, 'input_call_counts': (3, 3, 2, 3, 3, 3), 'output_call_counts': (3, 3, 2, 3, 3, 3), 'complete': True, 'balanced_forward_calls': True, 'unique_keys': True, 'detached': True, 'finite': True, 'metadata_preserved': True, 'cleanup_complete': True, 'setup_rng_unchanged': True, 'passed': True}",,True,True,10,10,0,0,12,2,4,stage3b-a1-obs-oh0-v1
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,cpu,torch.float64,1,,lenet_classic,256,OBS-NI0,joint_vjp,2,6,,no_hooks,passive_first_forward_io,stage3b-a1-obs-ni0-first-forward-io-v1,True,True,True,True,True,True,True,True,True,True,True,"{'observer_schema_id': 'stage3b-a1-obs-ni0-first-forward-io-v1', 'top_level_layers': 6, 'expected_records': 12, 'observed_records': 12, 'input_call_counts': (1, 1, 1, 1, 1, 1), 'output_call_counts': (1, 1, 1, 1, 1, 1), 'complete': True, 'balanced_forward_calls': True, 'unique_keys': True, 'detached': True, 'finite': True, 'metadata_preserved': True, 'cleanup_complete': True, 'setup_rng_unchanged': True, 'passed': True}","{'top_level_layers': 6, 'joint_vjp_calls': 6, 'parameterized_layers': 5, 'parameter_components': 10, 'graph_islands': 6, 'one_call_per_layer': True}",True,True,10,10,0,0,12,2,4,stage3b-a1-obs-oh0-v1
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,cpu,torch.float64,1,,lenet_classic,256,OBS-NI0,fixedpred,2,6,1.0,no_hooks,passive_first_forward_io,stage3b-a1-obs-ni0-first-forward-io-v1,True,True,True,True,True,True,True,True,True,True,True,"{'observer_schema_id': 'stage3b-a1-obs-ni0-first-forward-io-v1', 'top_level_layers': 6, 'expected_records': 12, 'observed_records': 12, 'input_call_counts': (3, 3, 2, 3, 3, 3), 'output_call_counts': (3, 3, 2, 3, 3, 3), 'complete': True, 'balanced_forward_calls': True, 'unique_keys': True, 'detached': True, 'finite': True, 'metadata_preserved': True, 'cleanup_complete': True, 'setup_rng_unchanged': True, 'passed': True}",,True,True,10,10,0,0,12,2,5,stage3b-a1-obs-oh0-v1
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,cpu,torch.float64,1,,lenet_classic,256,OBS-NI0,joint_vjp,2,6,,no_hooks,passive_first_forward_io,stage3b-a1-obs-ni0-first-forward-io-v1,True,True,True,True,True,True,True,True,True,True,True,"{'observer_schema_id': 'stage3b-a1-obs-ni0-first-forward-io-v1', 'top_level_layers': 6, 'expected_records': 12, 'observed_records': 12, 'input_call_counts': (1, 1, 1, 1, 1, 1), 'output_call_counts': (1, 1, 1, 1, 1, 1), 'complete': True, 'balanced_forward_calls': True, 'unique_keys': True, 'detached': True, 'finite': True, 'metadata_preserved': True, 'cleanup_complete': True, 'setup_rng_unchanged': True, 'passed': True}","{'top_level_layers': 6, 'joint_vjp_calls': 6, 'parameterized_layers': 5, 'parameter_components': 10, 'graph_islands': 6, 'one_call_per_layer': True}",True,True,10,10,0,0,12,2,5,stage3b-a1-obs-oh0-v1
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,cpu,torch.float64,1,,lenet_classic,256,OBS-NI0,fixedpred,2,6,1.0,no_hooks,passive_first_forward_io,stage3b-a1-obs-ni0-first-forward-io-v1,True,True,True,True,True,True,True,True,True,True,True,"{'observer_schema_id': 'stage3b-a1-obs-ni0-first-forward-io-v1', 'top_level_layers': 6, 'expected_records': 12, 'observed_records': 12, 'input_call_counts': (3, 3, 2, 3, 3, 3), 'output_call_counts': (3, 3, 2, 3, 3, 3), 'complete': True, 'balanced_forward_calls': True, 'unique_keys': True, 'detached': True, 'finite': True, 'metadata_preserved': True, 'cleanup_complete': True, 'setup_rng_unchanged': True, 'passed': True}",,True,True,10,10,0,0,12,2,6,stage3b-a1-obs-oh0-v1
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,cpu,torch.float64,1,,lenet_classic,256,OBS-NI0,joint_vjp,2,6,,no_hooks,passive_first_forward_io,stage3b-a1-obs-ni0-first-forward-io-v1,True,True,True,True,True,True,True,True,True,True,True,"{'observer_schema_id': 'stage3b-a1-obs-ni0-first-forward-io-v1', 'top_level_layers': 6, 'expected_records': 12, 'observed_records': 12, 'input_call_counts': (1, 1, 1, 1, 1, 1), 'output_call_counts': (1, 1, 1, 1, 1, 1), 'complete': True, 'balanced_forward_calls': True, 'unique_keys': True, 'detached': True, 'finite': True, 'metadata_preserved': True, 'cleanup_complete': True, 'setup_rng_unchanged': True, 'passed': True}","{'top_level_layers': 6, 'joint_vjp_calls': 6, 'parameterized_layers': 5, 'parameter_components': 10, 'graph_islands': 6, 'one_call_per_layer': True}",True,True,10,10,0,0,12,2,6,stage3b-a1-obs-oh0-v1
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,cpu,torch.float64,1,,lenet_classic,256,OBS-NI0,fixedpred,2,6,1.0,no_hooks,passive_first_forward_io,stage3b-a1-obs-ni0-first-forward-io-v1,True,True,True,True,True,True,True,True,True,True,True,"{'observer_schema_id': 'stage3b-a1-obs-ni0-first-forward-io-v1', 'top_level_layers': 6, 'expected_records': 12, 'observed_records': 12, 'input_call_counts': (3, 3, 2, 3, 3, 3), 'output_call_counts': (3, 3, 2, 3, 3, 3), 'complete': True, 'balanced_forward_calls': True, 'unique_keys': True, 'detached': True, 'finite': True, 'metadata_preserved': True, 'cleanup_complete': True, 'setup_rng_unchanged': True, 'passed': True}",,True,True,10,10,0,0,12,2,7,stage3b-a1-obs-oh0-v1
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,cpu,torch.float64,1,,lenet_classic,256,OBS-NI0,joint_vjp,2,6,,no_hooks,passive_first_forward_io,stage3b-a1-obs-ni0-first-forward-io-v1,True,True,True,True,True,True,True,True,True,True,True,"{'observer_schema_id': 'stage3b-a1-obs-ni0-first-forward-io-v1', 'top_level_layers': 6, 'expected_records': 12, 'observed_records': 12, 'input_call_counts': (1, 1, 1, 1, 1, 1), 'output_call_counts': (1, 1, 1, 1, 1, 1), 'complete': True, 'balanced_forward_calls': True, 'unique_keys': True, 'detached': True, 'finite': True, 'metadata_preserved': True, 'cleanup_complete': True, 'setup_rng_unchanged': True, 'passed': True}","{'top_level_layers': 6, 'joint_vjp_calls': 6, 'parameterized_layers': 5, 'parameter_components': 10, 'graph_islands': 6, 'one_call_per_layer': True}",True,True,10,10,0,0,12,2,7,stage3b-a1-obs-oh0-v1
